player,game_id,is_home,margin,period,shot_made,shot_type,x,y
Tim Duncan,0,1,-1,1,0,Jump Shot,92,184
Tim Duncan,0,1,0,1,0,Jump Shot,-198,40
Tim Duncan,0,1,0,1,0,Layup,1,53
Tim Duncan,0,1,5,1,0,Jump Shot,-108,206
Tim Duncan,0,1,-17,2,1,Layup,15,50
Tim Duncan,0,1,-21,3,0,Jump Shot,91,190
Tim Duncan,1,0,0,1,0,Jump Shot,-175,143
Tim Duncan,1,0,0,1,1,Jump Shot,-127,203
Tim Duncan,1,0,0,1,1,Jump Shot,-105,225
Tim Duncan,1,0,2,1,1,Layup,10,45
Tim Duncan,1,0,2,1,0,Jump Shot,-27,266
Tim Duncan,1,0,0,1,0,Jump Shot,-108,214
Tim Duncan,1,0,0,1,0,Jump Shot,12,253
Tim Duncan,1,0,-3,2,0,Hook,17,50
Tim Duncan,1,0,-3,2,1,Special Jump Shot,-10,89
Tim Duncan,1,0,-4,2,1,Jump Shot,-139,152
Tim Duncan,1,0,-6,2,0,Jump Shot,-147,72
Tim Duncan,1,0,-9,2,0,Jump Shot,-4,269
Tim Duncan,1,0,-9,3,1,Dunk,1,45
Tim Duncan,1,0,-7,3,1,Jump Shot,187,165
Tim Duncan,1,0,-9,3,1,Layup,12,54
Tim Duncan,1,0,-8,3,0,Special Jump Shot,-179,165
Tim Duncan,1,0,-10,3,0,Jump Shot,77,228
Tim Duncan,1,0,-9,3,1,Tip,-3,45
Tim Duncan,1,0,-7,4,1,Hook,28,72
Tim Duncan,1,0,-7,4,1,Tip,1,56
Tim Duncan,1,0,-4,4,1,Hook,37,73
Tim Duncan,1,0,-7,4,0,Jump Shot,6,296
Tim Duncan,2,0,2,1,1,Jump Shot,50,188
Tim Duncan,2,0,-1,1,0,Jump Shot,-10,114
Tim Duncan,2,0,-4,1,0,Jump Shot,-24,220
Tim Duncan,2,0,-6,1,0,Jump Shot,37,78
Tim Duncan,2,0,-5,1,0,Jump Shot,89,215
Tim Duncan,2,0,-1,1,1,Layup,-23,47
Tim Duncan,2,0,1,1,1,Jump Shot,-111,190
Tim Duncan,2,0,-4,2,0,Jump Shot,-127,198
Tim Duncan,2,0,-10,2,1,Jump Shot,-43,89
Tim Duncan,2,0,-10,2,0,Jump Shot,-43,201
Tim Duncan,2,0,-8,2,0,Jump Shot,-150,106
Tim Duncan,2,0,-5,3,1,Jump Shot,88,206
Tim Duncan,2,0,6,4,0,Jump Shot,116,195
Tim Duncan,2,0,10,4,1,Tip,-4,59
Tim Duncan,2,0,11,4,1,Jump Shot,72,100
Tim Duncan,3,1,-2,1,1,Jump Shot,154,94
Tim Duncan,3,1,-3,1,1,Special Jump Shot,-93,54
Tim Duncan,3,1,7,2,1,Jump Shot,-27,80
Tim Duncan,3,1,5,2,1,Layup,9,67
Tim Duncan,3,1,3,2,1,Layup,-27,47
Tim Duncan,3,1,2,2,0,Layup,21,54
Tim Duncan,3,1,0,3,1,Jump Shot,-59,94
Tim Duncan,3,1,0,3,0,Jump Shot,-7,106
Tim Duncan,3,1,-4,3,1,Jump Shot,70,160
Tim Duncan,3,1,-3,4,0,Special Jump Shot,-59,94
Tim Duncan,3,1,1,4,0,Jump Shot,-67,185
Tim Duncan,4,1,-2,1,1,Layup,-8,65
Tim Duncan,4,1,-5,1,1,Dunk,-5,54
Tim Duncan,4,1,-3,1,0,Jump Shot,-13,248
Tim Duncan,4,1,-5,1,0,Jump Shot,-138,81
Tim Duncan,4,1,-7,1,1,Jump Shot,-24,237
Tim Duncan,4,1,-7,3,0,Jump Shot,-24,80
Tim Duncan,4,1,-6,3,0,Layup,18,54
Tim Duncan,4,1,-8,3,0,Jump Shot,102,199
Tim Duncan,4,1,-4,4,0,Jump Shot,-27,251
Tim Duncan,4,1,-2,4,0,Jump Shot,-38,206
Tim Duncan,5,0,14,1,0,Jump Shot,7,119
Tim Duncan,5,0,24,2,1,Special Jump Shot,28,92
Tim Duncan,5,0,24,2,0,Special Jump Shot,-92,59
Tim Duncan,5,0,23,3,0,Jump Shot,81,100
Tim Duncan,6,1,-5,1,0,Jump Shot,-4,242
Tim Duncan,6,1,-11,1,0,Jump Shot,-10,226
Tim Duncan,6,1,-9,1,0,Jump Shot,48,111
Tim Duncan,6,1,-10,1,1,Jump Shot,-73,86
Tim Duncan,6,1,-10,1,0,Jump Shot,-13,162
Tim Duncan,6,1,-15,2,0,Special Jump Shot,-123,73
Tim Duncan,6,1,-10,3,0,Jump Shot,37,108
Tim Duncan,6,1,-8,3,0,Jump Shot,51,80
Tim Duncan,6,1,-7,3,0,Jump Shot,-114,78
Tim Duncan,6,1,-5,3,0,Jump Shot,127,201
Tim Duncan,7,0,0,1,0,Jump Shot,48,152
Tim Duncan,7,0,-2,1,0,Jump Shot,-7,133
Tim Duncan,7,0,-1,1,1,Jump Shot,-114,210
Tim Duncan,7,0,-7,2,1,Hook,-32,97
Tim Duncan,7,0,-3,2,0,Jump Shot,29,91
Tim Duncan,7,0,-5,2,1,Jump Shot,28,69
Tim Duncan,7,0,-7,2,0,Jump Shot,-64,210
Tim Duncan,7,0,-5,2,1,Layup,-11,64
Tim Duncan,7,0,-5,3,1,Jump Shot,88,207
Tim Duncan,7,0,-7,3,1,Hook,45,97
Tim Duncan,7,0,-7,3,0,Jump Shot,-67,237
Tim Duncan,7,0,-4,4,0,Layup,6,65
Tim Duncan,7,0,3,4,1,Hook,6,81
Tim Duncan,7,0,5,4,0,Jump Shot,-100,206
Tim Duncan,8,1,-2,1,1,Dunk,7,50
Tim Duncan,8,1,-4,1,1,Layup,21,45
Tim Duncan,8,1,-2,1,0,Jump Shot,102,201
Tim Duncan,8,1,-2,1,0,Jump Shot,80,72
Tim Duncan,8,1,-2,1,0,Jump Shot,108,198
Tim Duncan,8,1,2,1,0,Jump Shot,-106,196
Tim Duncan,8,1,-2,1,1,Layup,-4,50
Tim Duncan,8,1,-2,2,0,Jump Shot,-79,76
Tim Duncan,8,1,1,2,0,Layup,26,47
Tim Duncan,8,1,1,2,0,Layup,-18,64
Tim Duncan,8,1,-6,3,0,Layup,-23,67
Tim Duncan,8,1,-14,4,0,Jump Shot,1,89
Tim Duncan,9,0,-2,1,0,Layup,-18,47
Tim Duncan,9,0,0,1,0,Jump Shot,-101,169
Tim Duncan,9,0,2,1,1,Layup,28,47
Tim Duncan,9,0,11,3,1,Layup,18,57
Tim Duncan,9,0,10,3,0,Jump Shot,-4,231
Tim Duncan,9,0,3,4,0,Special Jump Shot,69,62
Tim Duncan,9,0,3,4,0,Jump Shot,-92,206
Tim Duncan,9,0,9,4,1,Jump Shot,73,201
Tim Duncan,10,1,-7,1,1,Jump Shot,-146,125
Tim Duncan,10,1,-16,2,1,Jump Shot,-49,76
Tim Duncan,10,1,-25,2,1,Jump Shot,-112,199
Tim Duncan,10,1,-35,3,1,Dunk,9,73
Tim Duncan,11,1,0,1,0,Jump Shot,-71,97
Tim Duncan,11,1,-2,1,1,Jump Shot,45,72
Tim Duncan,11,1,-15,2,0,Jump Shot,-57,207
Tim Duncan,11,1,-19,2,1,Jump Shot,-64,59
Tim Duncan,11,1,-23,3,1,Jump Shot,-127,65
Tim Duncan,11,1,-22,3,0,Special Jump Shot,40,54
Tim Duncan,11,1,-22,3,1,Special Jump Shot,13,81
Tim Duncan,12,0,0,1,0,Layup,26,56
Tim Duncan,12,0,0,1,1,Layup,-23,50
Tim Duncan,12,0,0,1,0,Special Jump Shot,-98,57
Tim Duncan,12,0,2,1,1,Jump Shot,-13,182
Tim Duncan,12,0,2,2,0,Layup,12,65
Tim Duncan,12,0,3,2,1,Layup,6,67
Tim Duncan,12,0,3,3,0,Jump Shot,1,236
Tim Duncan,12,0,3,3,1,Special Jump Shot,-95,50
Tim Duncan,12,0,1,3,0,Jump Shot,-18,250
Tim Duncan,12,0,-5,3,0,Layup,26,45
Tim Duncan,12,0,-6,4,0,Tip,15,48
Tim Duncan,12,0,-7,4,1,Jump Shot,152,108
Tim Duncan,13,0,2,1,1,Jump Shot,2,223
Tim Duncan,13,0,2,1,1,Layup,10,65
Tim Duncan,13,0,-1,1,1,Jump Shot,21,83
Tim Duncan,13,0,1,1,1,Jump Shot,91,201
Tim Duncan,13,0,-6,1,0,Jump Shot,42,157
Tim Duncan,13,0,8,2,1,Jump Shot,-108,92
Tim Duncan,13,0,10,2,1,Jump Shot,-57,223
Tim Duncan,13,0,14,2,1,Alleyoop,-5,53
Tim Duncan,13,0,19,2,1,Layup,-4,76
Tim Duncan,13,0,18,2,0,Jump Shot,-38,139
Tim Duncan,13,0,18,3,0,Jump Shot,4,251
Tim Duncan,13,0,15,3,0,Jump Shot,-114,113
Tim Duncan,13,0,14,3,0,Hook,77,106
Tim Duncan,14,1,-2,1,1,Jump Shot,-153,57
Tim Duncan,14,1,-1,1,1,Jump Shot,124,176
Tim Duncan,14,1,-1,1,0,Jump Shot,-144,98
Tim Duncan,14,1,-1,1,0,Jump Shot,-131,81
Tim Duncan,14,1,3,1,0,Jump Shot,-95,207
Tim Duncan,14,1,11,2,1,Jump Shot,-68,214
Tim Duncan,14,1,15,3,1,Hook,-32,72
Tim Duncan,14,1,12,3,1,Alleyoop,7,73
Tim Duncan,14,1,10,3,1,Layup,-13,51
Tim Duncan,14,1,-1,4,0,Jump Shot,6,102
Tim Duncan,14,1,0,4,1,Layup,-13,69
Tim Duncan,14,1,-1,4,1,Layup,-2,62
Tim Duncan,14,1,6,4,0,Jump Shot,-57,294
Tim Duncan,15,1,0,1,0,Jump Shot,91,45
Tim Duncan,15,1,1,1,1,Hook,-11,105
Tim Duncan,15,1,1,1,1,Layup,6,62
Tim Duncan,15,1,-2,2,1,Jump Shot,-93,199
Tim Duncan,15,1,-2,2,1,Special Jump Shot,-21,95
Tim Duncan,15,1,3,2,0,Layup,-5,61
Tim Duncan,15,1,3,2,0,Jump Shot,75,61
Tim Duncan,15,1,-1,2,1,Jump Shot,-43,86
Tim Duncan,15,1,-1,3,1,Layup,7,62
Tim Duncan,15,1,2,3,1,Layup,2,64
Tim Duncan,15,1,4,3,0,Layup,-16,53
Tim Duncan,15,1,-4,4,0,Jump Shot,102,65
Tim Duncan,15,1,-8,4,1,Layup,-2,56
Tim Duncan,15,1,-2,4,1,Layup,-5,72
Tim Duncan,15,1,-2,4,1,Jump Shot,106,168
Tim Duncan,16,1,0,1,0,Hook,-35,94
Tim Duncan,16,1,-2,1,1,Jump Shot,125,193
Tim Duncan,16,1,0,1,0,Layup,23,50
Tim Duncan,16,1,-2,1,1,Tip,0,67
Tim Duncan,16,1,2,1,0,Jump Shot,-108,190
Tim Duncan,16,1,-3,1,0,Special Jump Shot,-122,114
Tim Duncan,16,1,-4,1,1,Layup,0,57
Tim Duncan,16,1,2,2,0,Layup,21,44
Tim Duncan,16,1,14,3,0,Jump Shot,-122,195
Tim Duncan,16,1,17,3,0,Tip,6,54
Tim Duncan,17,0,0,1,0,Jump Shot,15,192
Tim Duncan,17,0,-2,1,0,Hook,70,67
Tim Duncan,17,0,-4,1,0,Jump Shot,-108,192
Tim Duncan,17,0,-2,1,1,Jump Shot,72,242
Tim Duncan,17,0,-4,1,0,Jump Shot,95,192
Tim Duncan,17,0,-5,1,1,Hook,-41,57
Tim Duncan,17,0,0,2,0,Hook,-48,125
Tim Duncan,17,0,10,3,1,Tip,11,49
Tim Duncan,17,0,9,3,1,Jump Shot,-32,212
Tim Duncan,17,0,9,3,1,Layup,-4,75
Tim Duncan,17,0,9,3,1,Dunk,12,56
Tim Duncan,18,0,2,1,1,Jump Shot,37,236
Tim Duncan,18,0,7,1,1,Jump Shot,-136,158
Tim Duncan,18,0,7,1,0,Jump Shot,-153,151
Tim Duncan,18,0,13,1,0,Jump Shot,-139,163
Tim Duncan,18,0,11,1,1,Layup,-8,51
Tim Duncan,18,0,13,1,1,Jump Shot,-139,70
Tim Duncan,18,0,17,1,1,Tip,-2,50
Tim Duncan,18,0,17,1,1,Jump Shot,-26,228
Tim Duncan,18,0,23,2,1,Layup,-13,50
Tim Duncan,18,0,22,3,0,Jump Shot,-108,198
Tim Duncan,18,0,26,3,1,Layup,-5,57
Tim Duncan,18,0,31,3,1,Jump Shot,-122,181
Tim Duncan,19,1,-1,1,0,Jump Shot,-54,242
Tim Duncan,19,1,-1,1,1,Layup,-7,53
Tim Duncan,19,1,-4,1,0,Special Jump Shot,-78,56
Tim Duncan,19,1,1,1,0,Jump Shot,144,124
Tim Duncan,19,1,-1,1,0,Jump Shot,-7,190
Tim Duncan,19,1,0,1,1,Jump Shot,105,199
Tim Duncan,19,1,0,2,1,Layup,-7,65
Tim Duncan,19,1,-7,2,1,Layup,1,59
Tim Duncan,19,1,-8,3,0,Jump Shot,-11,239
Tim Duncan,19,1,-1,4,0,Tip,-5,67
Tim Duncan,19,1,-1,4,1,Layup,-2,48
Tim Duncan,20,0,0,1,0,Jump Shot,-164,139
Tim Duncan,20,0,0,1,0,Hook,1,125
Tim Duncan,20,0,-4,1,1,Jump Shot,-82,233
Tim Duncan,20,0,-4,1,0,Jump Shot,-75,226
Tim Duncan,20,0,-2,1,0,Jump Shot,-68,220
Tim Duncan,20,0,4,1,1,Jump Shot,42,237
Tim Duncan,20,0,-1,1,0,Jump Shot,64,209
Tim Duncan,20,0,19,2,1,Dunk,9,51
Tim Duncan,20,0,19,2,1,Tip,4,69
Tim Duncan,20,0,19,2,0,Tip,9,73
Tim Duncan,20,0,17,2,1,Special Jump Shot,-65,89
Tim Duncan,20,0,11,3,1,Special Jump Shot,88,89
Tim Duncan,20,0,16,3,1,Layup,15,56
Tim Duncan,20,0,16,3,1,Layup,26,57
Tim Duncan,20,0,16,4,1,Special Jump Shot,-147,121
Tim Duncan,21,0,-1,1,0,Jump Shot,-78,215
Tim Duncan,21,0,-1,1,1,Dunk,13,50
Tim Duncan,21,0,-2,1,0,Jump Shot,111,193
Tim Duncan,21,0,7,1,1,Tip,-8,48
Tim Duncan,21,0,6,1,1,Layup,26,42
Tim Duncan,21,0,8,1,1,Layup,0,54
Tim Duncan,21,0,-3,2,0,Dunk,21,40
Tim Duncan,21,0,-8,2,1,Layup,-10,47
Tim Duncan,21,0,-8,2,0,Hook,34,48
Tim Duncan,21,0,-8,2,0,Jump Shot,-2,114
Tim Duncan,21,0,-1,3,0,Jump Shot,-117,111
Tim Duncan,21,0,-1,3,0,Layup,-15,51
Tim Duncan,22,0,-3,1,1,Layup,6,59
Tim Duncan,22,0,-8,1,0,Jump Shot,-43,138
Tim Duncan,22,0,-8,1,0,Layup,15,62
Tim Duncan,22,0,-8,1,0,Tip,-16,61
Tim Duncan,22,0,-1,2,1,Jump Shot,-125,210
Tim Duncan,22,0,3,2,1,Layup,0,70
Tim Duncan,22,0,5,3,1,Special Jump Shot,37,176
Tim Duncan,22,0,2,3,0,Jump Shot,-87,192
Tim Duncan,22,0,2,3,1,Jump Shot,86,87
Tim Duncan,22,0,0,4,0,Layup,2,62
Tim Duncan,22,0,9,4,1,Layup,7,61
Tim Duncan,23,1,-3,1,1,Layup,0,64
Tim Duncan,23,1,-3,1,0,Jump Shot,-93,207
Tim Duncan,23,1,-3,1,1,Layup,-15,65
Tim Duncan,23,1,-2,1,0,Jump Shot,23,117
Tim Duncan,23,1,5,2,1,Dunk,7,57
Tim Duncan,23,1,9,3,0,Layup,1,73
Tim Duncan,23,1,9,3,1,Jump Shot,58,73
Tim Duncan,23,1,7,3,0,Jump Shot,24,95
Tim Duncan,23,1,8,3,0,Layup,4,76
Tim Duncan,23,1,9,3,1,Jump Shot,-123,190
Tim Duncan,23,1,11,3,0,Jump Shot,91,97
Tim Duncan,23,1,7,3,1,Dunk,1,54
Tim Duncan,23,1,10,4,0,Layup,0,54
Tim Duncan,23,1,8,4,1,Layup,-19,62
Tim Duncan,24,1,2,1,0,Layup,4,69
Tim Duncan,24,1,-4,1,0,Jump Shot,31,54
Tim Duncan,24,1,-3,1,0,Jump Shot,56,94
Tim Duncan,24,1,-3,1,1,Jump Shot,-41,51
Tim Duncan,24,1,-5,1,1,Layup,-21,51
Tim Duncan,24,1,-5,2,0,Jump Shot,13,231
Tim Duncan,24,1,-6,2,0,Jump Shot,-24,233
Tim Duncan,24,1,-5,3,1,Tip,18,54
Tim Duncan,24,1,-6,3,1,Layup,20,53
Tim Duncan,24,1,-8,3,0,Jump Shot,86,39
Tim Duncan,24,1,-5,3,0,Special Jump Shot,88,40
Tim Duncan,24,1,-10,4,0,Jump Shot,-79,220
Tim Duncan,24,1,-10,4,0,Jump Shot,-32,45
Tim Duncan,25,1,6,1,0,Jump Shot,-147,84
Tim Duncan,25,1,15,1,0,Jump Shot,72,209
Tim Duncan,25,1,16,1,1,Tip,-7,45
Tim Duncan,25,1,10,2,1,Dunk,-7,62
Tim Duncan,25,1,12,2,0,Jump Shot,6,108
Tim Duncan,25,1,6,2,1,Jump Shot,24,244
Tim Duncan,25,1,9,2,0,Layup,-19,42
Tim Duncan,25,1,11,3,0,Layup,1,64
Tim Duncan,25,1,7,3,0,Jump Shot,-54,203
Tim Duncan,25,1,5,4,1,Layup,7,54
Tim Duncan,25,1,10,4,0,Jump Shot,-43,152
Tim Duncan,26,0,-2,1,1,Jump Shot,94,193
Tim Duncan,26,0,0,1,1,Layup,2,53
Tim Duncan,26,0,0,1,0,Jump Shot,10,237
Tim Duncan,26,0,-2,1,0,Hook,72,67
Tim Duncan,26,0,8,2,0,Layup,-13,47
Tim Duncan,26,0,10,2,1,Layup,-10,57
Tim Duncan,26,0,10,2,1,Tip,20,50
Tim Duncan,26,0,8,2,0,Jump Shot,-87,212
Tim Duncan,26,0,7,2,0,Jump Shot,-59,64
Tim Duncan,26,0,4,3,1,Layup,20,53
Tim Duncan,26,0,9,3,0,Special Jump Shot,81,97
Tim Duncan,26,0,5,3,0,Jump Shot,140,98
Tim Duncan,26,0,11,4,0,Hook,43,59
Tim Duncan,26,0,5,4,1,Layup,24,53
Tim Duncan,26,0,5,4,1,Layup,4,59
Tim Duncan,27,1,0,1,0,Jump Shot,88,182
Tim Duncan,27,1,-1,1,1,Special Jump Shot,-122,80
Tim Duncan,27,1,-1,1,1,Layup,-8,50
Tim Duncan,27,1,-3,1,1,Layup,12,44
Tim Duncan,27,1,-5,1,0,Jump Shot,143,89
Tim Duncan,27,1,-12,2,0,Jump Shot,91,62
Tim Duncan,27,1,-12,2,1,Alleyoop,-2,50
Tim Duncan,27,1,-9,2,0,Jump Shot,-139,184
Tim Duncan,27,1,-8,2,0,Layup,9,45
Tim Duncan,27,1,-10,3,1,Jump Shot,-19,193
Tim Duncan,27,1,-8,3,0,Jump Shot,-108,177
Tim Duncan,27,1,-8,3,1,Layup,0,72
Tim Duncan,27,1,0,3,0,Jump Shot,39,225
Tim Duncan,27,1,2,4,1,Jump Shot,-70,89
Tim Duncan,27,1,-2,4,1,Hook,62,76
Tim Duncan,27,1,-3,4,0,Jump Shot,39,226
Tim Duncan,28,1,1,1,0,Jump Shot,-111,133
Tim Duncan,28,1,-7,1,1,Special Jump Shot,-98,72
Tim Duncan,28,1,-10,1,1,Jump Shot,-38,226
Tim Duncan,28,1,-14,1,1,Jump Shot,-52,234
Tim Duncan,28,1,-21,2,0,Jump Shot,-100,193
Tim Duncan,28,1,-24,3,0,Jump Shot,48,51
Tim Duncan,28,1,-23,3,0,Layup,15,50
Tim Duncan,28,1,-25,3,1,Tip,-15,50
Tim Duncan,28,1,-25,3,1,Special Jump Shot,39,98
Tim Duncan,28,1,-26,3,1,Dunk,4,40
Tim Duncan,28,1,-26,3,1,Jump Shot,-78,173
Tim Duncan,29,1,-3,1,0,Jump Shot,-123,193
Tim Duncan,29,1,0,1,0,Jump Shot,-179,34
Tim Duncan,29,1,4,1,1,Layup,-13,67
Tim Duncan,29,1,-1,2,1,Layup,-16,44
Tim Duncan,29,1,9,3,0,Jump Shot,86,42
Tim Duncan,29,1,6,4,0,Layup,20,65
Tim Duncan,29,1,-2,4,1,Layup,21,42
Tim Duncan,30,1,-2,1,1,Special Jump Shot,36,81
Tim Duncan,30,1,-2,1,0,Jump Shot,0,199
Tim Duncan,30,1,-2,1,0,Jump Shot,149,86
Tim Duncan,30,1,-7,1,1,Jump Shot,20,105
Tim Duncan,30,1,-16,1,1,Jump Shot,56,154
Tim Duncan,30,1,-22,2,0,Jump Shot,69,190
Tim Duncan,30,1,-29,2,0,Layup,-19,59
Tim Duncan,30,1,-31,2,1,Layup,1,54
Tim Duncan,30,1,-31,2,0,Layup,4,59
Tim Duncan,30,1,-33,2,1,Dunk,0,54
Tim Duncan,30,1,-33,2,0,Special Jump Shot,-27,114
Tim Duncan,30,1,-37,3,1,Jump Shot,78,67
Tim Duncan,30,1,-35,3,0,Special Jump Shot,59,106
Tim Duncan,30,1,-31,3,0,Jump Shot,-89,69
Tim Duncan,30,1,-22,3,1,Jump Shot,-84,199
Tim Duncan,30,1,-15,4,1,Jump Shot,36,108
Tim Duncan,30,1,-18,4,1,Jump Shot,94,199
Tim Duncan,30,1,-21,4,0,Jump Shot,-129,213
Tim Duncan,31,0,2,1,1,Jump Shot,54,223
Tim Duncan,31,0,4,1,1,Jump Shot,37,234
Tim Duncan,31,0,6,1,0,Jump Shot,36,236
Tim Duncan,31,0,14,2,1,Special Jump Shot,61,158
Tim Duncan,31,0,14,2,1,Layup,18,64
Tim Duncan,31,0,11,2,1,Jump Shot,67,65
Tim Duncan,31,0,14,3,1,Jump Shot,-95,187
Tim Duncan,31,0,13,3,0,Jump Shot,143,147
Tim Duncan,31,0,11,3,0,Jump Shot,75,240
Tim Duncan,31,0,11,3,1,Layup,0,51
Tim Duncan,31,0,9,3,0,Jump Shot,-48,225
Tim Duncan,31,0,5,3,0,Special Jump Shot,-86,50
Tim Duncan,31,0,15,4,0,Jump Shot,31,57
Tim Duncan,31,0,11,4,1,Jump Shot,65,84
Tim Duncan,31,0,2,5,1,Jump Shot,102,53
Tim Duncan,32,1,-2,1,1,Special Jump Shot,-54,73
Tim Duncan,32,1,-2,1,0,Jump Shot,80,231
Tim Duncan,32,1,-9,2,1,Tip,4,61
Tim Duncan,32,1,-7,2,0,Jump Shot,-75,83
Tim Duncan,32,1,-10,2,1,Jump Shot,-116,193
Tim Duncan,32,1,-11,3,1,Jump Shot,-71,228
Tim Duncan,32,1,-10,3,1,Dunk,0,62
Tim Duncan,32,1,-10,3,0,Jump Shot,18,210
Tim Duncan,33,1,-4,1,1,Layup,6,56
Tim Duncan,33,1,0,1,0,Special Jump Shot,-133,80
Tim Duncan,33,1,-3,2,0,Jump Shot,-92,225
Tim Duncan,33,1,-3,3,1,Jump Shot,-130,91
Tim Duncan,33,1,-5,3,1,Jump Shot,108,192
Tim Duncan,33,1,-8,3,1,Jump Shot,-23,176
Tim Duncan,33,1,-8,3,1,Layup,20,47
Tim Duncan,33,1,-6,3,0,Jump Shot,-92,53
Tim Duncan,33,1,-14,4,0,Layup,-8,45
Tim Duncan,34,0,0,1,0,Jump Shot,-172,50
Tim Duncan,34,0,-2,1,1,Layup,-15,56
Tim Duncan,34,0,-1,1,0,Jump Shot,-75,226
Tim Duncan,34,0,-4,2,1,Layup,17,54
Tim Duncan,34,0,-3,2,0,Hook,-60,91
Tim Duncan,34,0,-1,3,1,Tip,-18,65
Tim Duncan,34,0,-8,3,1,Layup,-10,59
Tim Duncan,34,0,-6,3,1,Hook,6,95
Tim Duncan,34,0,-4,3,1,Tip,10,64
Tim Duncan,34,0,-6,3,0,Jump Shot,-43,217
Tim Duncan,34,0,-2,3,1,Layup,26,48
Tim Duncan,34,0,-1,3,0,Jump Shot,-89,223
Tim Duncan,34,0,1,4,0,Layup,1,64
Tim Duncan,35,1,-4,1,0,Jump Shot,-43,217
Tim Duncan,35,1,0,2,1,Jump Shot,80,207
Tim Duncan,35,1,-1,2,1,Alleyoop,17,54
Tim Duncan,35,1,-3,2,1,Jump Shot,70,102
Tim Duncan,35,1,-5,3,1,Jump Shot,-114,110
Tim Duncan,35,1,-9,3,1,Jump Shot,-37,103
Tim Duncan,35,1,-12,3,1,Jump Shot,-78,204
Tim Duncan,35,1,-18,3,1,Layup,10,73
Tim Duncan,36,1,-2,1,1,Jump Shot,-139,127
Tim Duncan,36,1,-2,1,0,Layup,-19,57
Tim Duncan,36,1,-4,1,1,Layup,2,54
Tim Duncan,36,1,-4,1,0,Jump Shot,-128,177
Tim Duncan,36,1,4,2,0,Jump Shot,-109,198
Tim Duncan,36,1,4,2,1,Jump Shot,-84,97
Tim Duncan,36,1,7,2,0,Layup,0,76
Tim Duncan,36,1,6,3,0,Jump Shot,-116,193
Tim Duncan,36,1,8,3,0,Layup,-4,64
Tim Duncan,36,1,10,3,1,Special Jump Shot,6,121
Tim Duncan,36,1,8,3,0,Layup,-7,64
Tim Duncan,36,1,-3,4,0,Special Jump Shot,-70,106
Tim Duncan,36,1,-1,4,0,Jump Shot,105,214
Tim Duncan,36,1,-1,4,1,Tip,4,56
Tim Duncan,36,1,4,4,0,Jump Shot,99,220
Tim Duncan,36,1,7,4,1,Layup,15,53
Tim Duncan,37,1,1,1,1,Jump Shot,-76,223
Tim Duncan,37,1,0,1,0,Layup,-24,67
Tim Duncan,37,1,-14,2,1,Hook,18,97
Tim Duncan,37,1,-14,2,1,Jump Shot,-82,53
Tim Duncan,37,1,-13,2,0,Jump Shot,-95,222
Tim Duncan,37,1,-15,2,1,Special Jump Shot,-45,110
Tim Duncan,37,1,-21,3,0,Jump Shot,-97,198
Tim Duncan,38,1,3,1,1,Jump Shot,-100,236
Tim Duncan,38,1,5,1,0,Jump Shot,-95,206
Tim Duncan,38,1,8,1,1,Layup,1,51
Tim Duncan,38,1,6,1,1,Jump Shot,-73,53
Tim Duncan,38,1,3,2,0,Jump Shot,-119,59
Tim Duncan,38,1,-2,2,0,Jump Shot,56,67
Tim Duncan,38,1,0,3,1,Hook,81,65
Tim Duncan,38,1,-2,3,1,Jump Shot,-56,92
Tim Duncan,38,1,-4,3,1,Jump Shot,59,239
Tim Duncan,38,1,6,4,0,Jump Shot,198,50
Tim Duncan,39,0,2,1,1,Jump Shot,-52,244
Tim Duncan,39,0,4,1,1,Jump Shot,135,195
Tim Duncan,39,0,4,1,0,Jump Shot,-38,234
Tim Duncan,39,0,4,1,1,Jump Shot,67,223
Tim Duncan,39,0,3,1,1,Layup,20,57
Tim Duncan,39,0,3,1,0,Special Jump Shot,32,59
Tim Duncan,39,0,19,2,1,Jump Shot,-26,206
Tim Duncan,39,0,19,2,1,Tip,4,50
Tim Duncan,39,0,18,2,0,Layup,4,54
Tim Duncan,39,0,25,3,1,Jump Shot,48,242
Tim Duncan,39,0,21,3,0,Special Jump Shot,102,114
Tim Duncan,39,0,23,3,0,Tip,-4,50
Tim Duncan,39,0,21,3,0,Jump Shot,-56,233
Tim Duncan,40,0,-2,1,1,Jump Shot,1,247
Tim Duncan,40,0,-6,1,0,Jump Shot,-54,300
Tim Duncan,40,0,-4,1,1,Jump Shot,73,106
Tim Duncan,40,0,-4,1,1,Layup,15,53
Tim Duncan,40,0,-2,2,1,Jump Shot,-78,62
Tim Duncan,40,0,-2,2,0,Jump Shot,34,61
Tim Duncan,40,0,-5,2,1,Jump Shot,-81,218
Tim Duncan,40,0,-3,2,1,Hook,6,92
Tim Duncan,40,0,-6,3,1,Layup,13,65
Tim Duncan,40,0,-8,3,1,Hook,51,83
Tim Duncan,40,0,-4,3,1,Layup,12,62
Tim Duncan,41,0,2,1,1,Special Jump Shot,2,144
Tim Duncan,41,0,9,1,1,Layup,15,56
Tim Duncan,41,0,11,1,1,Layup,40,61
Tim Duncan,41,0,15,1,1,Dunk,-7,50
Tim Duncan,41,0,10,2,1,Special Jump Shot,-98,89
Tim Duncan,41,0,8,2,0,Jump Shot,-106,220
